client_id,nom_complet,age,emploi,balance_moyenne,date_acquisition,anciennete_mois,cout_acquisition,segment
CLI_0622,Emma Laurent,33,Cadre,14922.69,2024-10-31,16,278.37,Standard
CLI_0623,Camille Durand,40,Profession libérale,25274.53,2021-07-02,56,132.06,Standard
CLI_0624,Luc Martin,44,Fonctionnaire,17985.15,2022-12-19,38,189.19,Standard
CLI_0625,Sophie Robert,50,Cadre,16235.1,2024-02-07,25,175.46,Standard
CLI_0626,Laura Robert,40,Retraité,16423.92,2024-07-09,19,292.82,Standard
CLI_0627,Laura Michel,43,Employé,2008.49,2024-02-07,25,117.86,Standard
CLI_0628,Emma Bernard,55,Profession libérale,70946.83,2020-07-04,68,162.44,Standard
CLI_0629,Alexandre Thomas,23,Cadre,40666.77,2024-06-28,20,198.76,Standard
CLI_0630,David Robert,35,Employé,10155.28,2020-07-28,68,126.52,Standard
CLI_0631,François Lefebvre,53,Étudiant,3876.2,2022-03-08,48,155.93,Standard
CLI_0632,Alexandre Moreau,66,Employé,3976.63,2024-01-24,25,240.77,Standard
CLI_0633,Alexandre Lefebvre,45,Retraité,22666.36,2023-03-28,35,100.87,Standard
CLI_0634,David Thomas,46,Étudiant,2080.49,2020-10-28,64,100.03,Standard
CLI_0635,Thomas Bernard,28,Fonctionnaire,5500.42,2024-05-01,22,242.61,Standard
CLI_0636,Nicolas Thomas,43,Employé,8319.7,2025-08-27,6,316.6,Standard
CLI_0637,Alexandre Dubois,46,Employé,13969.62,2025-01-18,13,293.21,Standard
CLI_0638,David Robert,35,Cadre,6802.66,2023-02-19,36,171.32,Standard
CLI_0639,Alice Dubois,36,Sans emploi,3040.23,2021-05-01,58,194.09,Standard
CLI_0640,Marie Martin,40,Fonctionnaire,7320.65,2021-06-11,57,164.3,Standard
CLI_0641,Pierre Lefebvre,21,Profession libérale,26670.27,2021-01-31,61,115.77,Standard
CLI_0642,Luc Moreau,38,Artisan/Commerçant,22985.56,2024-06-01,21,121.07,Standard
CLI_0643,Laura Michel,33,Profession libérale,42764.83,2024-03-08,24,256.36,Standard
CLI_0644,Camille Robert,38,Retraité,22921.58,2023-10-20,28,228.83,Standard
CLI_0645,Emma Bernard,28,Cadre,39225.9,2024-02-06,25,109.64,Standard
CLI_0646,Emma Laurent,66,Étudiant,1195.21,2021-08-13,55,123.21,Standard
CLI_0647,Luc Laurent,49,Cadre,26926.94,2022-03-26,47,194.82,Standard
CLI_0648,Thomas Robert,52,Artisan/Commerçant,12459.67,2025-09-16,5,275.1,Standard
CLI_0649,Nicolas Leroy,58,Étudiant,3186.1,2024-07-02,20,186.55,Standard
CLI_0650,Emma Durand,45,Retraité,39985.85,2025-08-10,6,264.42,Standard
CLI_0651,Marie Moreau,27,Cadre,39625.2,2020-06-13,69,105.07,Standard
CLI_0652,Jean Petit,46,Employé,7172.25,2020-07-04,68,124.24,Standard
CLI_0653,Laura Richard,48,Employé,12758.19,2020-06-08,69,124.38,Standard
CLI_0654,Camille Robert,55,Employé,4219.21,2021-07-15,56,86.28,Standard
CLI_0655,Jean Bernard,42,Cadre,6370.87,2023-09-26,29,253.51,Standard
CLI_0656,Sophie Simon,29,Fonctionnaire,7271.17,2025-04-24,10,254.13,Standard
CLI_0657,Alice Michel,36,Profession libérale,33828.81,2025-10-28,4,355.54,Standard
CLI_0658,Camille Moreau,40,Employé,8637.55,2025-02-14,12,270.07,Standard
CLI_0659,Jean Lefebvre,51,Employé,9996.68,2021-09-02,54,105.44,Standard
CLI_0660,Alexandre Michel,48,Employé,13837.87,2025-10-12,4,314.34,Standard
CLI_0661,Luc Moreau,39,Retraité,24315.33,2021-07-26,55,136.67,Standard
CLI_0662,Jean Lefebvre,73,Profession libérale,45089.3,2023-09-05,30,276.03,Standard
CLI_0663,François Dubois,49,Fonctionnaire,4803.89,2023-07-28,31,143.15,Standard
CLI_0664,Emma Leroy,35,Employé,2453.85,2021-10-27,52,161.34,Standard
CLI_0665,Alexandre Durand,27,Sans emploi,4858.12,2024-05-28,21,221.55,Standard
CLI_0666,David Robert,30,Artisan/Commerçant,12639.93,2023-05-10,34,159.06,Standard
CLI_0667,Pierre Moreau,35,Employé,12909.35,2023-10-09,29,127.32,Standard
CLI_0668,Thomas Simon,31,Fonctionnaire,6570.87,2025-09-08,5,312.91,Standard
CLI_0669,Alice Durand,32,Cadre,6123.72,2025-09-18,5,334.65,Standard
CLI_0670,Marie Durand,36,Artisan/Commerçant,12878.85,2025-12-20,2,228.91,Standard
CLI_0671,Julie Petit,31,Employé,5087.22,2025-06-29,8,311.21,Standard
CLI_0672,Julie Richard,66,Artisan/Commerçant,4091.52,2023-05-12,34,179.03,Standard
CLI_0673,Alexandre Bernard,26,Artisan/Commerçant,18941.16,2025-04-29,10,328.3,Standard
CLI_0674,Alice Dubois,46,Artisan/Commerçant,5455.05,2020-03-09,72,103.91,Standard
CLI_0675,Julie Petit,41,Étudiant,3237.44,2024-02-17,24,278.04,Standard
CLI_0676,Laura Durand,73,Employé,5653.65,2023-09-18,29,157.48,Standard
CLI_0677,Luc Simon,28,Cadre,12807.32,2021-03-24,60,124.13,Standard
CLI_0678,Thomas Michel,41,Employé,6936.77,2024-09-02,18,111.62,Standard
CLI_0679,François Leroy,72,Cadre,41065.06,2023-06-14,33,122.3,Standard
CLI_0680,Jean Durand,64,Retraité,20546.99,2020-04-19,71,141.9,Standard
CLI_0681,Marie Richard,60,Employé,11760.01,2025-04-27,10,216.9,Standard
CLI_0682,Luc Richard,35,Fonctionnaire,6007.78,2022-12-23,38,180.26,Standard
CLI_0683,Marie Lefebvre,31,Retraité,32728.69,2022-07-21,43,81.76,Standard
CLI_0684,Thomas Michel,51,Artisan/Commerçant,8212.53,2020-07-29,68,125.49,Standard
CLI_0685,Nicolas Michel,69,Cadre,35482.69,2025-05-21,9,234.34,Standard
CLI_0686,Jean Simon,47,Artisan/Commerçant,15447.19,2021-11-29,51,82.32,Standard
CLI_0687,Alice Leroy,48,Fonctionnaire,18866.32,2025-11-17,3,181.09,Standard
CLI_0688,Emma Petit,36,Employé,7035.19,2024-04-06,23,182.73,Standard
CLI_0689,Jean Thomas,56,Retraité,10117.29,2021-08-28,54,139.14,Standard
CLI_0690,Nicolas Richard,32,Étudiant,586.2,2022-09-19,41,128.51,Standard
CLI_0691,Camille Lefebvre,38,Cadre,42208.64,2020-05-09,70,143.71,Standard
CLI_0692,Emma Simon,42,Profession libérale,46731.49,2021-03-26,60,151.42,Standard
CLI_0693,Emma Lefebvre,45,Employé,12078.17,2022-02-20,48,81.19,Standard
CLI_0694,Jean Thomas,35,Cadre,15549.15,2020-03-18,72,135.69,Standard
CLI_0695,Luc Leroy,28,Employé,6486.09,2024-12-11,14,292.7,Standard
CLI_0696,Pierre Robert,49,Cadre,6354.67,2023-07-08,32,203.81,Standard
CLI_0697,Emma Laurent,37,Cadre,48267.15,2024-09-11,17,235.51,Standard
CLI_0698,Emma Bernard,48,Cadre,35054.06,2021-09-12,54,117.42,Standard
CLI_0699,Jean Simon,30,Fonctionnaire,18931.28,2024-08-18,18,254.8,Standard
CLI_0700,Camille Lefebvre,44,Profession libérale,28584.75,2022-04-15,47,172.75,Standard
CLI_0701,Sophie Laurent,46,Fonctionnaire,13783.42,2024-08-07,19,204.26,Standard
CLI_0702,Pierre Robert,25,Employé,10820.5,2025-08-17,6,394.0,Standard
CLI_0703,Nicolas Martin,38,Employé,6128.15,2025-04-15,10,181.39,Standard
CLI_0704,Nicolas Petit,29,Profession libérale,69367.65,2020-09-12,66,82.03,Standard
CLI_0705,Marie Thomas,25,Employé,14313.1,2021-07-19,56,172.42,Standard
CLI_0706,Alice Bernard,74,Cadre,44818.48,2025-10-25,4,351.79,Standard
CLI_0707,Emma Bernard,38,Retraité,31650.14,2022-04-29,46,94.42,Standard
CLI_0708,Alexandre Michel,60,Employé,5607.04,2023-08-24,30,153.12,Standard
CLI_0709,Pierre Durand,35,Retraité,17011.71,2025-05-13,9,154.39,Standard
CLI_0710,David Laurent,52,Retraité,38827.53,2025-11-22,3,223.33,Standard
CLI_0711,Luc Leroy,56,Cadre,5462.8,2024-03-23,23,254.63,Standard
CLI_0712,Laura Robert,49,Cadre,37222.25,2023-07-09,32,203.59,Standard
CLI_0713,Thomas Michel,44,Étudiant,3678.11,2021-12-10,51,121.77,Standard
CLI_0714,Emma Durand,41,Employé,10094.96,2025-02-25,12,174.35,Standard
CLI_0715,Sophie Durand,39,Cadre,49554.9,2025-12-23,2,150.34,Standard
CLI_0716,Nicolas Dubois,69,Sans emploi,3183.16,2023-11-03,28,159.96,Standard
CLI_0717,Thomas Thomas,61,Cadre,20298.73,2023-12-22,26,229.29,Standard
CLI_0718,David Moreau,72,Retraité,10526.06,2022-12-18,38,196.9,Standard
CLI_0719,Nicolas Laurent,29,Sans emploi,4099.59,2025-06-06,8,361.77,Standard
CLI_0720,David Dubois,54,Employé,5393.63,2022-02-26,48,82.83,Standard
CLI_0721,Alice Bernard,70,Cadre,20452.4,2022-10-06,41,187.83,Standard
CLI_0722,Luc Lefebvre,32,Cadre,42555.73,2023-02-16,36,173.98,Standard
CLI_0723,François Michel,26,Employé,14161.3,2023-05-07,34,256.08,Standard
CLI_0724,Thomas Richard,54,Cadre,13357.99,2022-07-10,44,134.96,Standard
CLI_0725,David Lefebvre,48,Retraité,19920.29,2023-05-04,34,179.6,Standard
CLI_0726,Nicolas Robert,62,Cadre,46788.38,2023-03-29,35,160.58,Standard
CLI_0727,Alice Martin,29,Profession libérale,14326.59,2022-04-29,46,87.88,Standard
CLI_0728,Luc Laurent,58,Sans emploi,1646.52,2025-06-25,8,207.06,Standard
CLI_0729,Luc Michel,33,Artisan/Commerçant,6581.4,2023-07-22,31,149.32,Standard
CLI_0730,Camille Moreau,31,Retraité,27046.81,2025-05-19,9,271.02,Standard
CLI_0731,Alexandre Durand,31,Employé,3956.14,2023-11-29,27,249.49,Standard
CLI_0732,Alice Dubois,60,Retraité,38978.44,2023-01-25,37,136.86,Standard
CLI_0733,Emma Leroy,51,Profession libérale,41270.02,2023-03-24,35,111.57,Standard
CLI_0734,Emma Richard,46,Employé,8519.73,2021-05-14,58,194.93,Standard
CLI_0735,Julie Leroy,39,Cadre,16099.64,2024-04-04,23,288.54,Standard
CLI_0736,François Leroy,65,Artisan/Commerçant,13361.13,2024-06-04,21,257.04,Standard
CLI_0737,Thomas Durand,41,Employé,10604.88,2023-11-14,27,298.27,Standard
CLI_0738,David Richard,60,Cadre,38802.97,2021-08-22,55,145.34,Standard
CLI_0739,Alice Thomas,42,Employé,11800.29,2023-04-04,35,292.55,Standard
CLI_0740,Laura Thomas,40,Employé,9512.58,2020-06-21,69,89.07,Standard
CLI_0741,Camille Petit,43,Artisan/Commerçant,22895.92,2023-03-24,35,173.14,Standard
CLI_0742,Sophie Michel,37,Retraité,34157.05,2020-11-19,64,107.05,Standard
CLI_0743,François Petit,55,Étudiant,3906.72,2023-11-19,27,139.17,Standard
CLI_0744,Jean Richard,45,Cadre,7502.25,2024-12-16,14,128.16,Standard
CLI_0745,Laura Durand,34,Employé,2089.41,2022-11-16,40,154.69,Standard
CLI_0746,Laura Lefebvre,67,Employé,4761.81,2025-05-16,9,345.33,Standard
CLI_0747,Thomas Petit,40,Cadre,34858.56,2022-05-26,45,149.4,Standard
CLI_0748,Alexandre Lefebvre,47,Employé,7345.57,2022-04-07,47,97.64,Standard
CLI_0749,Alice Simon,67,Étudiant,2310.83,2023-01-15,38,177.33,Standard
CLI_0750,Pierre Durand,50,Cadre,44806.41,2023-01-17,37,156.31,Standard
CLI_0751,Jean Dubois,28,Profession libérale,72689.4,2021-07-16,56,126.58,Standard
CLI_0752,Nicolas Moreau,70,Employé,13819.28,2021-03-23,60,160.9,Standard
CLI_0753,Julie Michel,50,Cadre,19124.51,2022-09-07,42,111.19,Standard
CLI_0754,Marie Michel,38,Employé,10983.73,2022-09-20,41,121.42,Standard
CLI_0755,Alice Durand,29,Fonctionnaire,8346.13,2020-07-26,68,190.1,Standard
CLI_0756,Marie Leroy,58,Artisan/Commerçant,7193.42,2025-12-15,2,222.63,Standard
CLI_0757,David Durand,50,Fonctionnaire,6954.12,2022-07-13,44,136.4,Standard
CLI_0758,Jean Laurent,46,Employé,6447.4,2022-08-11,43,186.82,Standard
CLI_0759,Pierre Petit,66,Cadre,24348.09,2020-08-03,67,164.93,Standard
CLI_0760,Alice Simon,58,Profession libérale,68166.44,2021-02-14,61,87.46,Standard
CLI_0761,Pierre Bernard,30,Employé,3558.58,2024-08-19,18,129.46,Standard
CLI_0762,Emma Lefebvre,37,Artisan/Commerçant,19168.37,2023-09-14,29,101.57,Standard
CLI_0763,Luc Richard,35,Cadre,28915.47,2025-04-18,10,307.73,Standard
CLI_0764,Camille Laurent,54,Employé,5743.29,2021-02-15,61,133.72,Standard
CLI_0765,Thomas Simon,23,Cadre,27176.88,2021-07-17,56,96.11,Standard
CLI_0766,Marie Michel,48,Employé,5899.25,2020-01-22,74,194.95,Standard
CLI_0767,Julie Michel,56,Retraité,27074.62,2021-10-08,53,143.56,Standard
CLI_0768,Alexandre Michel,65,Employé,7639.97,2024-07-24,19,148.38,Standard
CLI_0769,Nicolas Petit,39,Employé,4137.27,2025-05-02,10,275.15,Standard
CLI_0770,Julie Simon,60,Employé,3515.58,2025-05-09,9,319.91,Standard
CLI_0771,Laura Lefebvre,28,Employé,9107.04,2022-03-27,47,89.15,Standard
CLI_0772,Emma Michel,62,Étudiant,4560.86,2023-03-22,35,154.94,Standard
CLI_0773,Nicolas Martin,29,Artisan/Commerçant,10567.07,2023-08-08,31,261.39,Standard
CLI_0774,Camille Bernard,41,Fonctionnaire,15728.0,2023-03-15,36,135.16,Standard
CLI_0775,Sophie Simon,59,Étudiant,3463.98,2020-08-30,66,145.59,Standard
CLI_0776,Alexandre Robert,30,Employé,14110.21,2021-01-01,62,131.94,Standard
CLI_0777,Sophie Laurent,34,Retraité,34271.39,2022-08-09,43,85.27,Standard
CLI_0778,Marie Petit,54,Employé,9365.87,2025-12-31,1,191.44,Standard
CLI_0779,Marie Lefebvre,54,Employé,10541.4,2020-06-01,69,133.46,Standard
CLI_0780,Alexandre Laurent,50,Artisan/Commerçant,22764.5,2021-12-18,51,105.1,Standard
CLI_0781,Alice Bernard,52,Cadre,22978.35,2024-09-07,17,110.0,Standard
CLI_0782,Emma Dubois,47,Fonctionnaire,9228.72,2021-12-21,51,181.24,Standard
CLI_0783,Laura Robert,35,Employé,2140.54,2020-05-28,70,197.74,Standard
CLI_0784,David Martin,39,Retraité,34449.63,2024-06-14,20,258.63,Standard
CLI_0785,Jean Richard,32,Retraité,33631.38,2025-07-22,7,363.45,Standard
CLI_0786,François Martin,67,Artisan/Commerçant,5298.0,2022-02-02,49,109.04,Standard
CLI_0787,Luc Richard,48,Retraité,26459.44,2023-03-31,35,292.13,Standard
CLI_0788,Julie Petit,41,Retraité,22847.41,2020-06-02,69,103.63,Standard
CLI_0789,Pierre Thomas,43,Cadre,10341.91,2020-02-07,73,194.17,Standard
CLI_0790,Nicolas Petit,70,Profession libérale,78639.78,2023-05-07,34,298.96,Standard
CLI_0791,Camille Simon,30,Cadre,14661.31,2021-03-15,60,165.41,Standard
CLI_0792,François Dubois,48,Retraité,10151.49,2023-10-04,29,296.23,Standard
CLI_0793,Pierre Dubois,45,Profession libérale,51639.32,2023-03-11,36,148.34,Standard
CLI_0794,Marie Moreau,49,Retraité,31643.73,2025-02-04,12,151.91,Standard
CLI_0795,Alice Petit,20,Cadre,6459.96,2025-11-17,3,259.25,Standard
CLI_0796,Camille Simon,64,Cadre,34642.29,2025-07-16,7,298.39,Standard
CLI_0797,Sophie Durand,69,Retraité,25033.34,2021-07-03,56,88.77,Standard
CLI_0798,David Moreau,47,Cadre,9646.93,2025-08-27,6,305.59,Standard
CLI_0799,Pierre Thomas,53,Cadre,12763.57,2025-04-01,11,395.29,Standard
CLI_0800,Emma Simon,68,Cadre,30558.84,2023-01-22,37,102.81,Standard
CLI_0801,Luc Durand,53,Fonctionnaire,8741.72,2022-02-28,48,175.11,Standard
CLI_0802,Luc Simon,30,Retraité,38026.1,2021-04-06,59,188.95,Standard
CLI_0803,Jean Lefebvre,48,Employé,12643.62,2023-09-16,29,288.74,Standard
CLI_0804,Emma Robert,49,Employé,14786.37,2021-10-27,52,195.22,Standard
CLI_0805,Alexandre Leroy,42,Employé,5375.72,2025-02-22,12,204.29,Standard
CLI_0806,Pierre Bernard,54,Étudiant,4863.76,2022-11-19,39,197.28,Standard
CLI_0807,Emma Richard,69,Retraité,21799.48,2022-02-01,49,170.88,Standard
CLI_0808,Camille Robert,69,Cadre,20638.35,2020-02-27,73,99.4,Standard
CLI_0809,Alexandre Petit,43,Cadre,7265.73,2023-10-12,29,195.38,Standard
CLI_0810,Laura Robert,28,Cadre,7374.44,2023-04-23,34,243.67,Standard
CLI_0811,Emma Michel,73,Retraité,30144.36,2022-03-02,48,109.68,Standard
CLI_0812,Luc Thomas,62,Étudiant,2560.68,2021-12-19,51,156.87,Standard
CLI_0813,Thomas Michel,29,Employé,4944.78,2024-07-18,19,233.32,Standard
CLI_0814,Emma Bernard,68,Cadre,32628.66,2024-10-17,16,132.54,Standard
CLI_0815,Sophie Petit,64,Cadre,16378.62,2025-10-11,4,291.27,Standard
CLI_0816,Camille Richard,46,Fonctionnaire,13242.11,2023-09-05,30,254.33,Standard
CLI_0817,Camille Robert,48,Employé,6669.71,2020-12-21,63,139.87,Standard
CLI_0818,Laura Robert,41,Étudiant,4205.99,2024-06-29,20,102.42,Standard
CLI_0819,Jean Michel,25,Retraité,34262.28,2021-01-25,62,81.08,Standard
CLI_0820,Alexandre Petit,38,Employé,8205.56,2022-01-26,49,122.84,Standard
CLI_0821,Luc Martin,59,Employé,6560.65,2021-07-29,55,191.14,Standard
CLI_0822,Camille Michel,18,Cadre,21315.19,2025-05-09,9,207.17,Standard
CLI_0823,Alexandre Lefebvre,38,Retraité,33782.86,2023-08-18,30,226.87,Standard
CLI_0824,Laura Martin,41,Étudiant,1976.81,2022-10-13,41,106.65,Standard
CLI_0825,David Moreau,46,Retraité,14689.9,2020-01-28,74,118.6,Standard
CLI_0826,Laura Durand,68,Profession libérale,15928.18,2022-12-04,39,181.77,Standard
CLI_0827,Alice Robert,39,Cadre,26001.19,2024-04-20,22,245.77,Standard
CLI_0828,François Lefebvre,39,Fonctionnaire,11714.11,2022-08-22,42,91.45,Standard
CLI_0829,Sophie Moreau,54,Étudiant,4284.09,2025-01-03,14,185.74,Standard
CLI_0830,François Richard,43,Employé,4876.1,2022-12-29,38,83.5,Standard
CLI_0831,Sophie Simon,34,Fonctionnaire,10095.86,2023-09-12,30,196.18,Standard
CLI_0832,Sophie Moreau,43,Retraité,33868.98,2023-05-21,33,232.49,Standard
CLI_0833,Luc Simon,30,Profession libérale,67653.65,2020-02-16,73,94.22,Standard
CLI_0834,François Laurent,31,Retraité,20307.55,2022-12-07,39,114.67,Standard
CLI_0835,François Simon,45,Artisan/Commerçant,13100.73,2024-01-12,25,179.57,Standard
CLI_0836,Alexandre Michel,42,Retraité,17705.15,2022-08-25,42,190.34,Standard
CLI_0837,Pierre Simon,68,Cadre,46964.97,2020-09-11,66,199.19,Standard
CLI_0838,Marie Simon,39,Employé,3542.37,2021-04-29,58,85.39,Standard
CLI_0839,Alexandre Martin,48,Fonctionnaire,18939.99,2025-03-21,11,340.25,Standard
CLI_0840,Luc Lefebvre,50,Employé,10890.26,2023-06-10,33,174.34,Standard
CLI_0841,Emma Martin,20,Employé,8910.44,2021-10-16,53,127.09,Standard
CLI_0842,Camille Richard,51,Employé,2424.57,2024-07-18,19,250.85,Standard
CLI_0843,Laura Dubois,31,Employé,8182.75,2025-08-20,6,379.61,Standard
CLI_0844,Marie Robert,71,Retraité,21047.94,2023-06-27,32,290.19,Standard
CLI_0845,Julie Laurent,30,Fonctionnaire,6579.5,2021-04-25,59,149.25,Standard
CLI_0846,Thomas Dubois,42,Employé,10533.32,2023-04-23,34,171.42,Standard
CLI_0847,Sophie Dubois,27,Cadre,48701.79,2024-02-14,24,257.51,Standard
CLI_0848,François Leroy,74,Cadre,30298.5,2022-06-23,44,110.12,Standard
CLI_0849,David Richard,45,Artisan/Commerçant,18724.57,2022-06-16,45,147.69,Standard
CLI_0850,Nicolas Leroy,49,Retraité,10190.41,2021-07-01,56,123.03,Standard
CLI_0851,David Robert,26,Employé,7429.67,2025-05-12,9,314.16,Standard
CLI_0852,Alice Dubois,55,Artisan/Commerçant,5559.89,2021-09-19,54,108.85,Standard
CLI_0853,Luc Michel,33,Artisan/Commerçant,16481.51,2025-02-06,12,138.32,Standard
CLI_0854,Emma Lefebvre,66,Artisan/Commerçant,23646.61,2024-03-10,24,283.65,Standard
CLI_0855,Luc Laurent,33,Fonctionnaire,14588.44,2024-08-30,18,120.36,Standard
CLI_0856,Alice Richard,32,Employé,2998.44,2025-04-12,10,276.49,Standard
CLI_0857,François Bernard,23,Étudiant,2096.0,2022-06-13,45,106.5,Standard
CLI_0858,Emma Bernard,44,Employé,9158.62,2022-10-10,41,84.67,Standard
CLI_0859,Pierre Lefebvre,47,Artisan/Commerçant,11870.57,2020-12-01,63,84.32,Standard
CLI_0860,Sophie Michel,26,Retraité,34676.61,2025-11-22,3,193.81,Standard
CLI_0861,Alexandre Laurent,57,Étudiant,4166.02,2025-01-03,14,273.35,Standard
CLI_0862,Alexandre Petit,43,Retraité,27578.59,2025-12-03,2,220.62,Standard
CLI_0863,Alice Lefebvre,46,Cadre,21805.61,2024-01-21,25,290.09,Standard
CLI_0864,Nicolas Richard,43,Profession libérale,27873.55,2020-11-15,64,149.79,Standard
CLI_0865,Marie Lefebvre,41,Sans emploi,1741.12,2021-04-04,59,132.39,Standard
CLI_0866,Thomas Martin,47,Fonctionnaire,9678.36,2020-09-09,66,149.61,Standard
CLI_0867,Luc Leroy,30,Cadre,23592.76,2025-09-01,6,279.17,Standard
CLI_0868,Marie Durand,32,Cadre,35412.03,2022-04-08,47,171.05,Standard
CLI_0869,Julie Simon,64,Cadre,34617.19,2021-09-05,54,113.9,Standard
CLI_0870,Laura Simon,70,Retraité,10243.46,2021-11-04,52,122.37,Standard
CLI_0871,Luc Moreau,40,Artisan/Commerçant,11695.7,2023-09-05,30,278.82,Standard
CLI_0872,Thomas Michel,36,Employé,4363.13,2025-11-01,3,386.61,Standard
CLI_0873,Alexandre Richard,51,Profession libérale,20976.89,2024-12-14,14,278.51,Standard
CLI_0874,Marie Simon,41,Artisan/Commerçant,21200.65,2021-04-21,59,130.33,Standard
CLI_0875,Sophie Durand,21,Retraité,9341.29,2022-04-21,46,173.64,Standard
CLI_0876,Jean Moreau,30,Profession libérale,39342.8,2025-06-25,8,269.08,Standard
CLI_0877,David Leroy,53,Profession libérale,21774.26,2021-01-07,62,139.7,Standard
CLI_0878,Julie Moreau,51,Profession libérale,71553.12,2025-09-21,5,201.17,Standard
CLI_0879,Sophie Simon,22,Employé,9241.53,2024-12-29,14,218.23,Standard
CLI_0880,Marie Simon,34,Profession libérale,26196.64,2020-08-15,67,102.34,Standard
CLI_0881,Alice Durand,34,Retraité,24077.67,2025-01-31,13,166.31,Standard
CLI_0882,David Laurent,52,Artisan/Commerçant,19092.7,2021-06-24,57,182.6,Standard
CLI_0883,Luc Simon,21,Retraité,38659.78,2025-10-03,4,201.77,Standard
CLI_0884,Thomas Bernard,28,Étudiant,1492.01,2024-08-28,18,114.23,Standard
CLI_0885,Pierre Martin,59,Cadre,44878.18,2025-02-14,12,113.8,Standard
CLI_0886,Jean Robert,32,Employé,14145.95,2020-08-24,67,192.89,Standard
CLI_0887,Emma Bernard,51,Cadre,46238.92,2025-03-08,11,276.73,Standard
CLI_0888,Marie Thomas,35,Employé,10260.39,2023-06-16,32,181.88,Standard
CLI_0889,David Leroy,27,Retraité,28154.26,2020-03-30,72,177.31,Standard
CLI_0890,Pierre Petit,35,Sans emploi,3822.47,2024-06-09,20,267.17,Standard
CLI_0891,Emma Richard,54,Cadre,38857.9,2022-11-08,40,119.86,Standard
CLI_0892,Alexandre Laurent,63,Employé,8906.82,2020-01-13,74,163.23,Standard
CLI_0893,Laura Leroy,61,Artisan/Commerçant,17903.64,2022-06-11,45,172.53,Standard
CLI_0894,Thomas Moreau,41,Employé,7569.95,2020-10-26,65,158.56,Standard
CLI_0895,Laura Laurent,51,Profession libérale,61204.75,2020-07-04,68,98.19,Standard
CLI_0896,Pierre Petit,33,Retraité,34383.09,2024-10-01,17,275.18,Standard
CLI_0897,Alexandre Bernard,37,Retraité,12685.96,2023-11-12,27,207.82,Standard
CLI_0898,Alice Durand,66,Cadre,42481.84,2020-09-18,66,113.9,Standard
CLI_0899,Camille Petit,20,Employé,9023.85,2020-09-03,66,131.03,Standard
CLI_0900,Luc Martin,27,Étudiant,4301.0,2020-10-09,65,84.51,Standard
CLI_0901,Laura Richard,33,Profession libérale,40191.12,2025-04-17,10,181.97,Standard
CLI_0902,Sophie Durand,22,Cadre,22056.82,2020-05-09,70,171.87,Standard
CLI_0903,Emma Thomas,32,Étudiant,4617.77,2023-03-21,35,100.0,Standard
CLI_0904,Alice Richard,48,Cadre,16302.62,2024-08-01,19,183.31,Standard
CLI_0905,Marie Simon,42,Retraité,35014.79,2022-01-07,50,142.7,Standard
CLI_0906,Julie Leroy,66,Employé,8292.27,2021-07-08,56,86.56,Standard
CLI_0907,David Simon,60,Fonctionnaire,12225.53,2024-09-17,17,294.62,Standard
CLI_0908,Julie Martin,39,Employé,6010.09,2024-03-13,23,145.23,Standard
CLI_0909,Thomas Robert,35,Employé,9449.55,2024-04-15,22,160.84,Standard
CLI_0910,Sophie Bernard,40,Cadre,19634.5,2025-01-11,13,160.79,Standard
CLI_0911,Alice Michel,48,Employé,2510.5,2024-03-26,23,146.08,Standard
CLI_0912,Emma Bernard,36,Artisan/Commerçant,8983.97,2024-03-18,23,100.29,Standard
CLI_0913,Alexandre Thomas,50,Sans emploi,1044.65,2020-11-24,64,167.52,Standard
CLI_0914,Alexandre Simon,41,Employé,14718.61,2021-06-28,56,196.02,Standard
CLI_0915,Camille Martin,47,Employé,14554.71,2023-11-25,27,144.86,Standard
CLI_0916,Jean Lefebvre,42,Retraité,20644.97,2021-04-30,58,159.57,Standard
CLI_0917,Julie Thomas,37,Artisan/Commerçant,19024.16,2022-01-01,50,169.03,Standard
CLI_0918,Pierre Lefebvre,70,Profession libérale,34206.43,2024-05-28,21,269.69,Standard
CLI_0919,Camille Thomas,56,Employé,10724.21,2025-12-06,2,255.66,Standard
CLI_0920,Marie Michel,29,Employé,12470.59,2021-06-05,57,116.35,Standard
CLI_0921,François Leroy,64,Retraité,38296.2,2022-07-01,44,119.04,Standard
CLI_0922,Sophie Moreau,44,Cadre,23009.55,2020-01-15,74,165.51,Standard
CLI_0923,Sophie Michel,66,Retraité,33065.54,2020-04-03,71,178.01,Standard
CLI_0924,Alice Thomas,59,Employé,5457.07,2023-05-07,34,136.32,Standard
CLI_0925,Julie Lefebvre,42,Étudiant,4956.5,2025-03-11,11,242.74,Standard
CLI_0926,Pierre Lefebvre,21,Cadre,6159.63,2024-10-03,17,280.39,Standard
CLI_0927,David Moreau,36,Profession libérale,52247.02,2025-12-18,2,351.67,Standard
CLI_0928,Jean Robert,47,Employé,10573.58,2024-04-02,23,296.97,Standard
CLI_0929,Alice Dubois,50,Retraité,30017.46,2022-07-29,43,170.51,Standard
CLI_0930,Pierre Leroy,35,Cadre,10417.44,2022-10-10,41,127.18,Standard
CLI_0931,Luc Lefebvre,29,Profession libérale,75697.08,2025-03-01,12,218.13,Standard
CLI_0932,Pierre Bernard,62,Profession libérale,22682.83,2023-11-18,27,232.2,Standard
